법정동코드,번,지,사용년월,사용량(KWh)
10300,0207,0011,202502,71
10300,0207,0011,202503,106
10300,0207,0011,202504,59
10300,0207,0011,202505,59
10300,0207,0011,202506,58
10300,0207,0011,202507,47
10300,0207,0011,202508,58
10300,0207,0011,202509,58
10300,0207,0011,202510,47
10300,0207,0011,202511,58
10300,0207,0022,202501,2223
10300,0207,0022,202502,2477
10300,0207,0022,202503,3159
10300,0207,0022,202504,2559
10300,0207,0022,202505,2234
10300,0207,0022,202506,702
10300,0207,0022,202507,58
10300,0207,0022,202508,12
10300,0207,0022,202510,12
10300,0207,0022,202511,82
10300,0207,0027,202501,15269
10300,0207,0027,202502,12196
10300,0207,0027,202503,24060
10300,0207,0027,202504,15816
10300,0207,0027,202505,9256
10300,0207,0027,202506,3825
10300,0207,0027,202507,3874
10300,0207,0027,202508,1337
10300,0207,0027,202509,2052
10300,0207,0027,202510,1831
10300,0207,0027,202511,5563
10300,0210,0002,202501,5682
10300,0210,0002,202502,8822
10300,0210,0002,202503,8511
10300,0210,0002,202504,4246
10300,0210,0002,202505,2382
10300,0210,0002,202506,1040
10300,0210,0002,202507,628
10300,0210,0002,202508,361
10300,0210,0002,202509,292
10300,0210,0002,202510,350
10300,0210,0002,202511,921
10300,0210,0005,202501,3105
10300,0210,0005,202502,4340
10300,0210,0005,202503,4916
10300,0210,0005,202504,2701
10300,0210,0005,202505,2182
10300,0210,0005,202506,994
10300,0210,0005,202507,617
10300,0210,0005,202508,361
10300,0210,0005,202509,315
10300,0210,0005,202510,350
10300,0210,0005,202511,665
10300,0210,0010,202501,2870
10300,0210,0010,202502,3185
10300,0210,0010,202503,3100
10300,0210,0010,202504,1569
10300,0210,0010,202505,622
10300,0210,0010,202506,175
10300,0210,0010,202507,186
10300,0210,0010,202508,70
10300,0210,0010,202509,35
10300,0210,0010,202510,58
10300,0210,0010,202511,210
10300,0211,0004,202501,1718
10300,0211,0004,202502,2559
10300,0211,0004,202503,2688
10300,0211,0004,202504,1156
10300,0211,0004,202505,657
10300,0211,0004,202506,281
10300,0211,0004,202507,186
10300,0211,0004,202508,140
10300,0211,0004,202509,117
10300,0211,0004,202510,140
10300,0211,0004,202511,163
10300,0212,0013,202501,3094
10300,0212,0013,202502,2795
10300,0212,0013,202503,3218
10300,0212,0013,202504,531
10300,0212,0013,202505,258
10300,0212,0013,202506,211
10300,0212,0013,202507,163
10300,0212,0013,202508,105
10300,0212,0013,202509,70
10300,0212,0013,202510,47
10300,0212,0013,202511,152
10300,0212,0025,202501,1153
10300,0212,0025,202502,1203
10300,0212,0025,202503,1096
10300,0212,0025,202504,1085
10300,0212,0025,202505,809
10300,0212,0030,202501,4552
10300,0212,0030,202502,5072
10300,0212,0030,202503,5304
10300,0212,0030,202504,3656
10300,0212,0030,202505,3320
10300,0212,0030,202506,2959
10300,0212,0030,202507,3502
10300,0212,0030,202508,4128
10300,0212,0030,202509,4338
10300,0212,0030,202510,3230
10300,0212,0030,202511,2554
10300,0215,0002,202501,2517
10300,0215,0002,202502,3055
10300,0215,0002,202503,3348
10300,0215,0002,202504,2182
10300,0215,0002,202505,1736
10300,0215,0002,202506,877
10300,0215,0002,202507,500
10300,0215,0002,202508,267
10300,0215,0002,202509,175
10300,0215,0002,202510,175
10300,0215,0002,202511,525
10300,0215,0004,202501,2117
10300,0215,0004,202502,2689
10300,0215,0004,202503,2617
10300,0215,0004,202504,1439
10300,0215,0004,202505,459
10300,0215,0004,202506,117
10300,0215,0004,202507,58
10300,0215,0004,202508,12
10300,0215,0004,202509,35
10300,0215,0004,202510,35
10300,0215,0004,202511,117
10300,0215,0011,202501,2894
10300,0215,0011,202502,3550
10300,0215,0011,202503,3984
10300,0215,0011,202504,2382
10300,0215,0011,202505,1701
10300,0215,0011,202506,1099
10300,0215,0011,202507,1012
10300,0215,0011,202508,698
10300,0215,0011,202509,688
10300,0215,0011,202510,781
10300,0215,0011,202511,921
10300,0215,0012,202501,2259
10300,0215,0012,202502,2371
10300,0215,0012,202503,2169
10300,0215,0012,202504,1132
10300,0215,0012,202505,540
10300,0215,0012,202506,117
10300,0215,0012,202507,82
10300,0215,0012,202508,35
10300,0215,0012,202509,35
10300,0215,0012,202510,35
10300,0215,0012,202511,58
10300,0412,0004,202501,365
10300,0412,0004,202502,602
10300,0412,0004,202503,707
10300,0412,0004,202504,201
10300,0412,0004,202505,47
10300,0412,0004,202511,12
10300,0412,0007,202501,4071
10300,0412,0007,202502,28885
10300,0412,0007,202503,45220
10300,0412,0007,202504,26856
10300,0412,0007,202505,4423
10300,0412,0007,202506,959
10300,0412,0007,202507,838
10300,0412,0007,202508,861
10300,0412,0007,202509,1015
10300,0412,0007,202510,735
10300,0412,0007,202511,1796
10300,0412,0008,202501,16833
10300,0412,0008,202502,17716
10300,0412,0008,202503,22281
10300,0412,0008,202504,13138
10300,0412,0008,202505,10019
10300,0412,0008,202506,6796
10300,0412,0008,202507,4701
10300,0412,0008,202508,3267
10300,0412,0008,202509,2799
10300,0412,0008,202510,2636
10300,0412,0008,202511,4548
10300,0412,0024,202501,3270
10300,0412,0024,202502,2795
10300,0412,0024,202503,3183
10300,0412,0024,202504,2241
10300,0412,0024,202505,833
10300,0412,0024,202506,234
10300,0412,0024,202507,186
10300,0412,0024,202508,93
10300,0412,0024,202509,82
10300,0412,0024,202510,47
10300,0412,0024,202511,152
10300,0413,0018,202501,2835
10300,0413,0018,202502,2595
10300,0413,0018,202503,3195
10300,0413,0018,202504,1639
10300,0413,0018,202505,587
10300,0413,0018,202506,398
10300,0413,0018,202507,233
10300,0413,0018,202508,210
10300,0413,0018,202509,187
10300,0413,0018,202510,187
10300,0413,0018,202511,432
10300,0413,0019,202501,1847
10300,0413,0019,202502,2252
10300,0413,0019,202503,2959
10300,0413,0019,202504,1179
10300,0413,0019,202505,657
10300,0413,0019,202506,467
10300,0413,0019,202507,256
10300,0413,0019,202508,209
10300,0413,0019,202509,117
10300,0413,0019,202510,140
10300,0413,0019,202511,1096
10300,0413,0029,202501,2118
10300,0413,0029,202502,1875
10300,0413,0029,202503,1887
10300,0413,0029,202504,1097
10300,0413,0029,202505,399
10300,0413,0029,202506,24
10300,0413,0029,202507,23
10300,0413,0029,202508,12
10300,0413,0029,202509,35
10300,0413,0029,202510,47
10300,0413,0029,202511,82
10300,0413,0040,202501,1800
10300,0413,0040,202502,1698
10300,0413,0040,202503,2393
10300,0413,0040,202504,460
10300,0413,0040,202505,563
10300,0413,0040,202506,94
10300,0413,0040,202507,70
10300,0413,0040,202508,47
10300,0413,0040,202509,23
10300,0413,0040,202510,47
10300,0413,0040,202511,93
10300,0415,0022,202501,141
10300,0415,0022,202502,24
10300,0415,0022,202503,436
10300,0415,0022,202504,566
10300,0415,0022,202505,12
10300,0415,0022,202506,585
10300,0415,0022,202507,81
10300,0415,0022,202511,58
10300,0415,0054,202501,8446
10300,0415,0054,202502,7561
10300,0415,0054,202503,11894
10300,0415,0054,202504,6558
10300,0415,0054,202505,6476
10300,0415,0054,202506,6117
10300,0415,0054,202507,4817
10300,0415,0054,202508,3152
10300,0415,0054,202509,3848
10300,0415,0054,202510,3207
10300,0415,0054,202511,4676
10300,0415,0067,202501,7388
10300,0415,0067,202502,7655
10300,0415,0067,202503,8947
10300,0415,0067,202504,3409
10300,0415,0067,202505,1408
10300,0415,0067,202506,58
10300,0415,0067,202507,23
10300,0415,0067,202508,12
10300,0415,0067,202511,12
10300,0415,0068,202501,6882
10300,0415,0068,202502,7242
10300,0415,0068,202503,8229
10300,0415,0068,202504,3444
10300,0415,0068,202505,1314
10300,0415,0068,202506,316
10300,0415,0068,202507,93
10300,0415,0068,202508,47
10300,0415,0068,202509,47
10300,0415,0068,202510,47
10300,0415,0068,202511,467
10300,0416,0001,202501,2529
10300,0416,0001,202502,2194
10300,0416,0001,202503,2582
10300,0416,0001,202504,1215
10300,0416,0001,202505,551
10300,0416,0001,202506,387
10300,0416,0001,202507,326
10300,0416,0001,202508,244
10300,0416,0001,202509,233
10300,0416,0001,202510,199
10300,0416,0001,202511,315
10300,0416,0004,202501,4717
10300,0416,0004,202502,11035
10300,0416,0004,202504,389
10300,0416,0004,202505,1413
10300,0416,0004,202506,595
10300,0416,0004,202507,326
10300,0416,0004,202508,233
10300,0416,0004,202509,233
10300,0416,0004,202510,303
10300,0416,0004,202511,1318
10300,0416,0006,202501,17799
10300,0416,0006,202502,18706
10300,0416,0006,202503,20724
10300,0416,0006,202504,19402
10300,0416,0006,202505,15356
10300,0416,0006,202506,14504
10300,0416,0006,202507,11717
10300,0416,0006,202508,10083
10300,0416,0006,202509,9935
10300,0416,0006,202510,9142
10300,0416,0006,202511,11709
10300,0416,0007,202501,1870
10300,0416,0007,202502,2170
10300,0416,0007,202503,2876
10300,0416,0007,202504,2984
10300,0416,0007,202505,2464
10300,0416,0007,202506,2304
10300,0416,0007,202507,1920
10300,0416,0007,202508,1500
10300,0416,0007,202509,1364
10300,0416,0007,202510,1515
10300,0416,0007,202511,1947
10300,0417,0003,202501,6576
10300,0417,0003,202502,6782
10300,0417,0003,202503,8169
10300,0417,0003,202504,4752
10300,0417,0003,202505,2323
10300,0417,0003,202506,1555
10300,0417,0003,202507,443
10300,0417,0003,202508,279
10300,0417,0003,202509,292
10300,0417,0003,202510,245
10300,0417,0003,202511,956
10300,0417,0005,202501,341
10300,0417,0005,202502,413
10300,0417,0005,202503,519
10300,0417,0005,202504,59
10300,0417,0005,202505,47
10300,0417,0005,202506,47
10300,0417,0005,202507,47
10300,0417,0005,202508,35
10300,0417,0005,202509,23
10300,0417,0005,202510,35
10300,0417,0005,202511,35
10300,0417,0035,202501,6659
10300,0417,0035,202502,6522
10300,0417,0035,202503,8393
10300,0417,0035,202504,4246
10300,0417,0035,202505,2006
10300,0417,0035,202506,690
10300,0417,0035,202507,349
10300,0417,0035,202508,221
10300,0417,0035,202509,245
10300,0417,0035,202510,256
10300,0417,0035,202511,968
10300,0417,0041,202501,2000
10300,0417,0041,202502,1651
10300,0417,0041,202503,1757
10300,0417,0041,202504,696
10300,0417,0041,202505,422
10300,0417,0041,202506,479
10300,0417,0041,202507,523
10300,0417,0041,202508,535
10300,0417,0041,202509,513
10300,0417,0041,202510,397
10300,0417,0041,202511,700
10300,0418,0017,202501,2283
10300,0418,0017,202502,2265
10300,0418,0017,202503,2817
10300,0418,0017,202504,1687
10300,0418,0017,202505,950
10300,0418,0017,202506,339
10300,0418,0017,202507,151
10300,0418,0017,202508,81
10300,0418,0017,202509,93
10300,0418,0017,202510,47
10300,0418,0017,202511,409
10300,0418,0022,202501,305
10300,0418,0022,202502,802
10300,0418,0022,202503,849
10300,0418,0022,202504,153
10300,0418,0022,202505,35
10300,0418,0022,202511,82
10300,0418,0023,202501,941
10300,0418,0023,202502,1557
10300,0418,0023,202503,1698
10300,0418,0023,202504,495
10300,0418,0023,202505,59
10300,0419,0008,202501,5211
10300,0419,0008,202502,4694
10300,0419,0008,202503,4928
10300,0419,0008,202504,1604
10300,0419,0008,202505,141
10300,0419,0008,202506,47
10300,0419,0008,202507,151
10300,0419,0008,202508,70
10300,0419,0008,202509,70
10300,0419,0008,202510,47
10300,0419,0008,202511,910
10300,0419,0019,202501,824
10300,0419,0019,202502,1155
10300,0419,0019,202503,1250
10300,0419,0019,202504,672
10300,0419,0019,202505,270
10300,0419,0019,202506,234
10300,0419,0019,202507,186
10300,0419,0019,202508,105
10300,0419,0019,202509,82
10300,0419,0019,202510,82
10300,0419,0019,202511,187
10300,0419,0021,202501,3400
10300,0419,0021,202502,2819
10300,0419,0021,202503,3630
10300,0419,0021,202504,2559
10300,0419,0021,202505,1597
10300,0419,0021,202506,1380
10300,0419,0021,202507,733
10300,0419,0021,202508,408
10300,0419,0021,202509,361
10300,0419,0021,202510,397
10300,0419,0021,202511,922
10300,0419,0029,202501,1282
10300,0419,0029,202502,1156
10300,0419,0029,202503,1839
10300,0419,0029,202504,696
10300,0419,0029,202505,305
10300,0419,0029,202506,234
10300,0419,0029,202507,163
10300,0419,0029,202508,81
10300,0419,0029,202509,82
10300,0419,0029,202510,93
10300,0419,0029,202511,408
10300,0420,0002,202501,3423
10300,0420,0002,202502,2961
10300,0420,0002,202503,3713
10300,0420,0002,202504,1864
10300,0420,0002,202505,1173
10300,0420,0002,202506,889
10300,0420,0002,202507,373
10300,0420,0002,202508,408
10300,0420,0002,202509,338
10300,0420,0002,202510,385
10300,0420,0002,202511,408
10300,0420,0004,202501,2235
10300,0420,0004,202502,1958
10300,0420,0004,202503,2900
10300,0420,0004,202504,1310
10300,0420,0004,202505,234
10300,0420,0004,202506,257
10300,0420,0004,202507,105
10300,0420,0004,202508,105
10300,0420,0004,202509,82
10300,0420,0004,202510,58
10300,0420,0004,202511,280
10300,0420,0014,202501,1200
10300,0420,0014,202502,1168
10300,0420,0014,202503,1721
10300,0420,0014,202504,861
10300,0420,0014,202505,481
10300,0420,0014,202506,187
10300,0420,0014,202507,35
10300,0420,0014,202508,35
10300,0420,0014,202509,12
10300,0420,0014,202510,23
10300,0420,0014,202511,292
10300,0420,0023,202501,2247
10300,0420,0023,202502,3067
10300,0420,0023,202503,4067
10300,0420,0023,202504,979
10300,0420,0023,202505,176
10300,0420,0023,202506,164
10300,0420,0023,202507,209
10300,0420,0023,202508,70
10300,0420,0023,202509,47
10300,0420,0023,202510,117
10300,0420,0023,202511,128
10300,0420,0024,202501,3506
10300,0420,0024,202502,3538
10300,0420,0024,202503,4208
10300,0420,0024,202504,3103
10300,0420,0024,202505,2147
10300,0420,0024,202506,1848
10300,0420,0024,202507,1629
10300,0420,0024,202508,1454
10300,0420,0024,202509,1399
10300,0420,0024,202510,1504
10300,0420,0024,202511,1690
10300,0420,0026,202501,2094
10300,0420,0026,202502,1946
10300,0420,0026,202503,2063
10300,0420,0026,202504,1333
10300,0420,0026,202505,809
10300,0420,0026,202506,632
10300,0420,0026,202507,291
10300,0420,0026,202508,128
10300,0420,0026,202509,105
10300,0420,0026,202510,140
10300,0420,0026,202511,571
10300,0420,0031,202501,2305
10300,0420,0031,202502,2665
10300,0420,0031,202503,2252
10300,0420,0031,202504,1451
10300,0420,0031,202505,1255
10300,0420,0031,202506,994
10300,0420,0031,202507,186
10300,0420,0031,202508,94
10300,0420,0031,202509,70
10300,0420,0031,202510,82
10300,0420,0031,202511,256
10300,0420,0039,202501,5682
10300,0420,0039,202502,5024
10300,0420,0039,202503,5800
10300,0420,0039,202504,4010
10300,0420,0039,202505,2838
10300,0420,0039,202506,2176
10300,0420,0039,202507,1384
10300,0420,0039,202508,1036
10300,0420,0039,202509,1085
10300,0420,0039,202510,1178
10300,0420,0039,202511,2158
10300,0421,0006,202501,3247
10300,0421,0006,202502,3408
10300,0421,0006,202503,3808
10300,0421,0006,202504,2973
10300,0421,0006,202505,1889
10300,0421,0006,202506,1100
10300,0421,0006,202507,501
10300,0421,0006,202508,407
10300,0421,0006,202509,362
10300,0421,0006,202510,291
10300,0421,0006,202511,898
10300,0421,0009,202501,2105
10300,0421,0009,202502,3584
10300,0421,0009,202503,2983
10300,0421,0009,202504,2158
10300,0421,0009,202505,1279
10300,0421,0009,202506,1076
10300,0421,0009,202507,942
10300,0421,0009,202508,977
10300,0421,0009,202509,991
10300,0421,0009,202510,921
10300,0421,0009,202511,1132
10300,0421,0010,202501,1835
10300,0421,0010,202502,1627
10300,0421,0010,202503,2428
10300,0421,0010,202504,814
10300,0421,0010,202505,82
10300,0421,0010,202511,152
10300,0421,0015,202501,2918
10300,0421,0015,202502,2937
10300,0421,0015,202503,3478
10300,0421,0015,202504,1934
10300,0421,0015,202505,973
10300,0421,0015,202506,433
10300,0421,0015,202507,163
10300,0421,0015,202508,93
10300,0421,0015,202509,152
10300,0421,0015,202510,163
10300,0421,0015,202511,536
10300,0421,0036,202501,4246
10300,0421,0036,202502,4340
10300,0421,0036,202503,4609
10300,0421,0036,202504,3114
10300,0421,0036,202505,1947
10300,0421,0036,202506,913
10300,0421,0036,202507,430
10300,0421,0036,202508,290
10300,0421,0036,202509,151
10300,0421,0036,202510,164
10300,0421,0036,202511,769
10300,0422,0004,202501,2529
10300,0422,0004,202502,3196
10300,0422,0004,202503,2924
10300,0422,0004,202504,1934
10300,0422,0004,202505,739
10300,0422,0004,202506,386
10300,0422,0004,202507,116
10300,0422,0004,202508,128
10300,0422,0004,202509,105
10300,0422,0004,202510,70
10300,0422,0004,202511,455
10300,0422,0005,202501,4188
10300,0422,0005,202502,4541
10300,0422,0005,202503,3665
10300,0422,0005,202504,2689
10300,0422,0005,202505,2311
10300,0422,0005,202506,2327
10300,0422,0005,202507,2142
10300,0422,0005,202508,2081
10300,0422,0005,202509,1364
10300,0422,0005,202510,1563
10300,0422,0005,202511,1936
10300,0422,0019,202501,4823
10300,0422,0019,202502,4411
10300,0422,0019,202503,5163
10300,0422,0019,202504,3492
10300,0422,0019,202505,2053
10300,0422,0019,202506,1556
10300,0422,0019,202507,1535
10300,0422,0019,202508,1256
10300,0422,0019,202509,1062
10300,0422,0019,202510,921
10300,0422,0019,202511,1190
10300,0422,0021,202501,3999
10300,0422,0021,202502,4965
10300,0422,0021,202503,3948
10300,0422,0021,202504,2076
10300,0422,0021,202505,891
10300,0422,0021,202506,491
10300,0422,0021,202507,349
10300,0422,0021,202508,372
10300,0422,0021,202509,350
10300,0422,0021,202510,362
10300,0422,0021,202511,338
10300,0422,0023,202501,2612
10300,0422,0023,202502,3609
10300,0422,0023,202503,3101
10300,0422,0023,202504,2076
10300,0422,0023,202505,1372
10300,0422,0023,202506,819
10300,0422,0023,202507,430
10300,0422,0023,202508,314
10300,0422,0023,202509,233
10300,0422,0023,202510,303
10300,0422,0023,202511,502
10300,0422,0024,202501,2365
10300,0422,0024,202502,2300
10300,0422,0024,202503,2569
10300,0422,0024,202504,1557
10300,0422,0024,202505,903
10300,0422,0024,202506,445
10300,0422,0024,202507,221
10300,0422,0024,202508,151
10300,0422,0024,202509,361
10300,0422,0024,202510,234
10300,0422,0024,202511,338
10300,0430,0039,202501,5176
10300,0430,0039,202502,4894
10300,0430,0039,202503,6247
10300,0430,0039,202504,3315
10300,0430,0039,202505,3074
10300,0430,0039,202506,1369
10300,0430,0039,202507,1420
10300,0430,0039,202508,337
10300,0430,0039,202509,140
10300,0430,0039,202510,152
10300,0430,0039,202511,1772
10300,0430,0040,202501,3094
10300,0430,0040,202502,3445
10300,0430,0040,202503,4468
10300,0430,0040,202504,2312
10300,0430,0040,202505,94
10300,0430,0040,202506,1556
10300,0430,0040,202507,116
10300,0430,0040,202508,23
10300,0430,0040,202509,23
10300,0430,0040,202510,35
10300,0430,0040,202511,186
10300,0431,0010,202501,8461
10300,0431,0010,202502,9728
10300,0431,0010,202503,10292
10300,0431,0010,202504,6840
10300,0431,0010,202505,6812
10300,0431,0010,202506,3648
10300,0431,0010,202507,2699
10300,0431,0010,202508,1606
10300,0431,0010,202509,1458
10300,0431,0010,202510,1586
10300,0431,0010,202511,2704
10300,0431,0013,202501,1588
10300,0431,0013,202502,2253
10300,0431,0013,202503,3183
10300,0431,0013,202504,1474
10300,0431,0013,202505,551
10300,0431,0013,202506,304
10300,0431,0013,202507,291
10300,0431,0013,202508,186
10300,0431,0013,202509,128
10300,0431,0013,202510,175
10300,0431,0013,202511,280
10300,0431,0026,202501,11717
10300,0431,0026,202502,11252
10300,0431,0026,202503,14299
10300,0431,0026,202504,8398
10300,0431,0026,202505,8388
10300,0431,0026,202506,6386
10300,0431,0026,202507,5957
10300,0431,0026,202508,5396
10300,0431,0026,202509,5656
